Trading Name,Outlet Name,Website,Outlet Address,Outlet Suburb,Outlet Postcode,Telephone Number,Online Mail Order Flag,Australia Wide Flag,Overseas Flag,Senior Scheme Flag,Carer Scheme Flag,Business Category,Discount,Latitude,Longitude
Sunni Clotheslines & Letterboxes,Sunni Clotheslines & Letterboxes,www.sunni.com.au,U 8  24 Palings Ct,NERANG,4211,(07) 5596 1440,No,Yes,Yes,Yes,Yes,Home Renovations,10% discount on products only.,-27.982149,153.341194
Sunni Clotheslines & Letterboxes,Sunni Clotheslines & Letterboxes,www.sunni.com.au,Mobile Service - Sunshine Coast All Areas,PELICAN WATERS,4551,0411 645 302,No,Yes,Yes,Yes,Yes,Hardware and Tools,10% discount on products only.,-26.832275,153.100797
Sunni Clotheslines & Letterboxes,Sunni Clotheslines & Letterboxes,www.sunni.com.au,Mobile Service - Sunshine Coast All Areas,PELICAN WATERS,4551,0411 645 302,No,Yes,Yes,Yes,Yes,Home Renovations,10% discount on products only.,-26.832275,153.100797
Sunny Bunny Solar Power Australia,Sunny Bunny Solar Power Australia,https://www.sunnybunny.com.au,(blank),(blank),(blank),(02) 9055 6225,Yes,Yes,No,Yes,No,Solar Sales and Services,"10% for all solar lights and solar powered products, use promotional code at checkout: SOLARQLD2020.",(blank),(blank)
Sunnybank Car Cleaning,Sunnybank Car Cleaning,http://fludder.net/Sunnybankcarcleaning.html,Mobile Business,(blank),4109,0407 443 786,No,No,No,Yes,Yes,Car Cleaning and Detailing,10% discount on any regular mobile car cleaning services within a 10km radius of Sunnybank area.,-27.582061,153.058657
Sunnybank Hills Pharmacy,Sunnybank Hills Pharmacy,www.sbhp.com.au,4 Noelana St,SUNNYBANK HILLS,4109,(07) 3273 7244,No,Yes,No,Yes,Yes,Pharmacies,10% off purchases. Excludes scripts and specials.,-27.598251,153.058298
Sunnybank Hotel,Sunnybank Hotel,www.sunnybankhotel.com.au,275 McCullough St,SUNNYBANK,4109,(07) 3345 1081,No,Yes,Yes,Yes,Yes,"Clubs, Hotels and Taverns",10% off bistro menu. Excludes seniors menu & other offers.,-27.571716,153.062132
Sunrise Dental Care,Sunrise Dental Care,http://www.sunrisedentalcare.com.au,Shop 4  2 Grasstree Ct,SUNRISE BEACH,4567,(07) 5455 4511,No,Yes,No,Yes,No,Dentists,Patients coming into the practice with there senior cards will receive 10% discount off check-ups and treatment.,-26.411343,153.100136
Sunseeker Lodge,Sunseeker Lodge,www.sunseekernoosa.com.au,1 Ross Cres,SUNSHINE BEACH,4567,(07) 5447 5344,No,Yes,No,Yes,Yes,Accommodation,10% discount on all accommodation during low season.,-26.409465,153.109685
Sunset Island Resort,Sunset Island Resort,www.sunsetisland.com.au,3 Sunset Blvd,SURFERS PARADISE,4217,(07) 5592 1744,No,Yes,No,Yes,No,Accommodation,"15% off our rates, minimum three nights.",-28.005983,153.422626
Sunset Strip Budget Resort Coolangatta,Sunset Strip Budget Resort,www.sunsetstrip.com.au,199-203 Boundary St,COOLANGATTA,4225,(07) 5599 5517,No,Yes,No,Yes,Yes,Accommodation,5% off our low budget rates. Single from $44 per night.,-28.166699,153.5457
Sunshine Antenna Service,Sunshine Antenna Service,http://www.sunshineantenna.com.au,Shop 5  25 Fishermans Rd,MAROOCHYDORE,4558,1300 736 888,No,Yes,Yes,Yes,Yes,TV Antennas,5% Discount - friendly service with 3 service vehicles on the road. Covering areas from North Brisbane to Pomona on Sunshine Coast.,-26.654065,153.054596
"Sunshine Coast Home Handyman Services (only work valued at $3,300 or less)",Sunshine Coast Home Handyman Services,(blank),11 Kulanda St,WURTULLA,4575,(07) 5493 3102,No,Yes,No,Yes,Yes,Handyman and Property Maintenance,10% discount on home handyman repairs and maintenance.,-26.748016,153.129808
Sunshine Coast Legal,Sunshine Coast Legal,https://www.sunshinecoastlegal.com.au/,7 Heathfield Rd,COOLUM BEACH,4573,(07) 5351 1185,No,Yes,Yes,Yes,Yes,Legal Services,"Discount on our Initial Consultation fee, normally $88.00, reduced to $66.00.  Also, 10% off our Professional Fees for Wills and Powers of Attorney.",-26.528334,153.088521
Sunshine Coast Monitoring Centre,Sunshine Coast Monitoring Centre,www.24monitoring.com,Shop 8  72-76 Sugar Rd,MAROOCHYDORE,4558,(07) 5475 4299,No,Yes,No,Yes,Yes,Security Alarms and Monitoring,3 months free monitoring on 24/7 monitored security alarm.,-26.668309,153.092977
Sunshine Coast Motor Lodge,Sunshine Coast Motor Lodge,www.sunshinecoastmotorlodge.com.au,279 Nambour Connection Rd,WOOMBYE,4559,(07) 5442 1666,No,Yes,No,Yes,Yes,Accommodation,5% off one night. 10% off two nights. Conditions apply.,-26.666185,152.971955
Police-Citizens Youth Club,Sunshine Coast PCYC,www.pcyc.org.au,Sunshine Coast PCYC - Youth Ave,NAMBOUR,4560,(07) 5441 2915,No,No,No,Yes,Yes,Police and Citizens Youth Centres,80% discount on adult membership rate.,-26.634566,152.952442
Sunshine Coast Social Work Counselling Services,Sunshine Coast Social Work Counselling Services,(blank),13 Stringybark Ct,TEWANTIN,4565,0400 675 545,No,Yes,Yes,Yes,Yes,Psychologists and Counselling,Experienced Social Worker - counselling and therapy session at Medicare bulk bill-no gap rate with your Mental Health Plan. Home visits for over 65's.,-26.385776,153.027252
Sunshine Coast University Hospital Florist,Sunshine Coast University Hospital Florist,http://www.sunshinecoastuniversityhospitalflorist.com.au,Shop 2  97 Hospital Rd,NAMBOUR,4560,(07) 5476 0856,No,Yes,Yes,Yes,Yes,Florists,10% discount in store and phone orders. Quote Charlie (excludes Interflora and Petals),-26.622996,152.954757
Sunshine Healthy Meals for Dogs,Sunshine Healthy Meals for Dogs,www.sunshinehealthymealsfordogs.com,U 453  180 Alexandra Pde,ALEXANDRA HEADLAND,4572,0478 769 689,No,No,No,Yes,Yes,Pet Products and Services,2.5% off when Senior OR Carer Card (one only) shown at sale.,-26.669991,153.106407
Sunshine Orthopaedic Services,Sunshine Orthopaedic Sevices,www.sunshineorthopaedics.com.au,29D Short St,NAMBOUR,4560,1300 652 382,No,Yes,No,Yes,Yes,Medical Aids,Up to 10% discount on selected items.,-26.625195,152.960177
Sunshine Pest Management (QBCC Act Lic 1087094),Sunshine Pest Management,www.sunshinepestman.com.au,Mobile Service,REDCLIFFE & SURROUNDING SUBURBS,4020,1800 626 841,No,No,No,Yes,Yes,Pest and Termite Control and Inspections,10% off termite and pest inspection. 20% off body corporate.,-27.215953,153.107757
Sunshine Pest Management (QBCC Act Lic 1087094),Sunshine Pest Management,www.sunshinepestman.com.au,Mobile Service,SUNSHINE COAST - ALL AREAS,4510,1800 626 841,No,No,No,Yes,Yes,Pest and Termite Control and Inspections,10% off termite and pest inspection. 20% off body corporate.,-27.070735,152.977342
Sunshine Skips,Sunshine Skips,www.sunshineskips.com.au,33 Granite St,GEEBUNG,4034,(07) 3633 0488,No,No,No,Yes,Yes,Rubbish Removal,5% off all bin deliveries. Excludes trade rates.,-27.364535,153.050054
Sunshine Skips,Sunshine Skips,www.sunshineskips.com.au,Mobile Service. Call 0448 777 402 or,GOLDEN BEACH,4551,(07) 3633 0488,No,No,No,Yes,Yes,Rubbish Removal,5% off all bin deliveries. Excludes trade rates.,-38.229227,147.362802
Repco Authorised Service Centre,Sunshine Steering,www.repcoservice.com,Sunshine Steering - U 4  27 Main St,PALMWOODS,4555,(07) 5478 8020,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-25.285805,152.838554
Sunshine Struts,Sunshine Struts,http://www.sushinestruts.com.au,U 4  29 Fishermans Rd,KULUIN,4558,(07) 5373 7687,No,Yes,No,Yes,No,Repairs and Servicing,10% discount for Seniors cardholders on gas struts and fittings plus 10% on re-gas services.,-26.654109,153.05437
Sunshine Towers,Sunshine Towers,www.sunshinetowers.com.au,33 Sixth Ave,MAROOCHYDORE,4558,(07) 5443 1722,No,Yes,No,Yes,No,Accommodation,5% low season discount.,-26.655657,153.102376
Sunshine Vista,Sunshine Vista,www.sunshinevista.com.au,45 Duke St,SUNSHINE BEACH,4567,(07) 5447 2487,No,Yes,No,Yes,Yes,Accommodation,10% discount. Excludes specials and peak seasons.,-26.406219,153.109343
Sunshine Weddings,Sunshine Wedding Ceremonies,www.sunshineweddings.com.au,"123 Silverpinch Rd, Silver Ridge",TOOWOOMBA,4352,0438 750 313,No,Yes,Yes,Yes,Yes,Functions and Receptions,5% off normal venue hire fee.,-27.606514,152.023252
Sunwise Blinds & Awnings Pty Ltd,Sunwise Blinds & Awnings Pty Ltd,www.sunwiseblinds.com.au,68 Kortum Dr,BURLEIGH HEADS,4220,(07) 5520 1830,No,No,No,Yes,Yes,Blinds and Awnings,5% off all services.,-28.102546,153.433139
Super Stitch,Super Stitch,(blank),Shed 19  117 Anderson St,MANUNDA,4870,(07) 4053 1600,No,Yes,No,Yes,Yes,"Clothing - Alterations, Dressmaking and Fabrics",10% discount on all types of alterations and mending.,-16.918071,145.744554
Superb Pest Control (QBCC Act Lic 735170),Superb Pest Control,www.superbpestcontrol.com.au,Mobile Service,IPSWICH,4305,(07) 3201 8002,No,Yes,No,Yes,Yes,Pest and Termite Control and Inspections,10% off. Pest & white ant control specialists. Free quote.,-27.622856,152.760331
Supercom Australia Pty Ltd,Supercom Australia Pty Ltd,www.supercom.net.au,134 Homestead Rd,WARWICK,4370,(07) 4661 8672,No,Yes,Yes,Yes,Yes,Computers,10% off hardware and software. Special pricing on repairs.,-28.245935,152.014618
Supercom Australia Pty Ltd,Supercom Australia Pty Ltd,www.supercom.net.au,134 Homestead Rd,WARWICK,4370,(07) 4661 8672,No,Yes,Yes,Yes,Yes,"Education, Training and Personal Development",Special pricing for computer training.,-28.245935,152.014618
SuperCool Southport,SuperCool Southport,www.supercool.com.au,51 High St,SOUTHPORT,4215,(07) 5532 8133,No,Yes,No,Yes,Yes,Air Conditioning,10% off services. Conditions apply. Call for details.,-27.968454,153.410009
SuperEasy,SuperEasy,https://www.supereasy.com.au,(blank),(blank),(blank),(03) 9614 1025,Yes,Yes,No,Yes,Yes,Accountants and Tax Agents,10% discount for accounting services of SMSF (Self-Managed Superannuation Funds).,(blank),(blank)
SuperGeek,SuperGeek,http://www.13geek.com.au,(blank),(blank),(blank),13 43 35,Yes,Yes,Yes,Yes,Yes,Computers,"10% Discount for all computer repair and I.T. support services. Call SuperGeek on 13GEEK (13 4335).  SuperFixed, SuperFast!",(blank),(blank)
Superior Lifestyle,Superior Lifestyle,http://www.superiorlifestyle.com.au,84 Parramatta Rd,UNDERWOOD,4119,1300 825 931,No,Yes,Yes,Yes,Yes,Beds and Mattresses,"Still looking for the best sleep of your life? Look no further! Buy a Superior Adjustable Massage Bed and Mattress and receive $1,000 discount.",-27.619335,153.11878
Superior Screens (QBCC Act Lic 1170250),Superior Screens,www.superiorscreens.com.au,Shed 3  28 Steptoe St,BUNDABERG EAST,4670,(07) 4154 2309,No,Yes,No,Yes,Yes,"Lattice, Louvres and Slatting",Free installation - usually 5-10% off quoted price.,-24.866143,152.378408
Superior Therapy,Superior Therapy,www.superiortherapy.com.au ,84 Parramatta Rd,UNDERWOOD,4119,1300 825 931,No,Yes,No,Yes,Yes,Health Products,10% discount on our health products.,-27.619335,153.11878
SuperPharmacyPlus IGA X-press,SuperPharmacy Plus IGA X-press,www.superpharmacyplus.com.au,621 Stafford Rd,STAFFORD,4053,(07) 3355 3052,No,Yes,No,Yes,No,Pharmacies,10% discount on groceries and healthcare on Wednesdays. Conditions apply.,-27.407406,152.999656
Support Technology,Support Technology,http://www.supporttechnology.com.au,L 6  371 Queen St,BRISBANE CITY,4000,(07) 3229 5339,No,Yes,No,Yes,No,Website Services,10% on training and consulting work,-27.466395,153.02977
Repco Authorised Service Centre,Supreme Automotive Centre,www.repcoservice.com,Supreme Automotive Centre - 31-33 Keane St,CURRAJONG,4812,(07) 4727 0800,No,Yes,No,Yes,Yes,Repairs and Servicing,10% off major service labour only. Show card when booking.,-19.271542,146.778763
Supreme Picture Framing,Supreme Picture Framing,(blank),558 Ross River Rd,CRANBROOK,4814,(07) 4773 2847,No,No,No,Yes,Yes,"Art, Craft and Sewing",10% discount on all custom framing.,-19.313451,146.744073
Supreme Picture Framing,Supreme Picture Framing,(blank),558 Ross River Rd,CRANBROOK,4814,(07) 4773 2847,No,No,No,Yes,Yes,Photographic Products and Services,10% discount on all custom framing.,-19.313451,146.744073
Surekil Pest Control Pty Ltd (QBCC Act Lic 1033940),Surekil Pest Control Pty Ltd,www.surekil.com.au,PO Box 515,COOLANGATTA,4225,07 5599 1322,No,Yes,No,Yes,Yes,Pest and Termite Control and Inspections,10% discount off our standard prices for pest control treatments & termite inspections. Not valid in conjunction with other promotions or discounts.,-34.85336,150.714981
Surekil Pest Control Pty Ltd (QBCC Act Lic 1033940),Surekil Pest Control Pty Ltd (QBCC Act Lic 1033940),www.surekil.com.au,8/25 Ourimbah Road,TWEED HEADS,2485,07 5599 1322,No,Yes,No,Yes,Yes,Pest and Termite Control and Inspections,10% discount off our standard prices for pest control treatments & termite inspections. Not valid in conjunction with other promotions or discounts.,-28.176317,153.52644
Sureplan Friendly Society Ltd,Sureplan Friendly Society Ltd,www.sureplan.com.au,133 Leichhardt St,SPRING HILL,4000,1800 817 105,No,Yes,No,Yes,No,Funeral Insurance and Bonds,New bonds increased by 1.5% when booked direct only.,-27.462911,153.025277
Surf Easy Lessons & Hire,Surf Easy Lessons,www.surfeasy.com.au,Duringan St,CURRUMBIN,4223,(07) 5525 6818,No,Yes,No,Yes,Yes,Sports and Recreation,10% discount on lessons booked. Can be used for grandkids.,-28.13524,153.478674
Surf Hair Ladies Salon/Barbershop,Surf Hair Ladies Salon/Barbershop,(blank),Shop 1  922 David Low Way,MARCOOLA,4564,(07) 5448 7525,No,Yes,No,Yes,Yes,Hairdressers and Barbers,20% off all full price services.,-26.602208,153.095746
Surf Parade Hair Salon,Surf Parade Hair Salon,www.surfparadehairsalon.com.au,165 Surf Pde,BROADBEACH,4218,(07) 5531 5865,No,Yes,No,Yes,Yes,Hairdressers and Barbers,10% off all hairdressing services.,-28.027239,153.431359
Surfers Paradise 24h Chempro Chemist,Surfers Paradise 24h Chempro Chemist,www.chempro.com.au,Piazza on the Boulevarde,SURFERS PARADISE,4217,(07) 5592 1321,No,Yes,No,Yes,No,Pharmacies,10% discount on purchases. Excludes prescriptions.,-28.00335,153.427456
Surfers Paradise RSL,Surfers Paradise RSL,http://www.surfersrsl.com.au,L 1  9 Beach Rd,SURFERS PARADISE,4217,(07) 5539 8966,No,Yes,Yes,Yes,Yes,"Clubs, Hotels and Taverns",Seniors Membership - $7 for 1 year & $20 for 5 years.,-28.002322,153.427529
Surf-Shop,Surf-Shop,www.surf-shop.org,Shop 10  224 David Low Way,PEREGIAN BEACH,4573,(07) 5471 3489,No,Yes,No,Yes,Yes,Clothing,10% discount on full priced clothing. Excludes gift cards and surfboards,-26.480497,153.096509
Surfside on the Beach,Surfside on the Beach,www.surfsideonthebeach.net.au,143-147 Lowanna Dr,BUDDINA,4575,(07) 5444 0044,No,Yes,Yes,Yes,Yes,Accommodation,10% discount on all accommodation. Minimum stay 2 nights.,-26.70886,153.134558
Surprise Gifts and Homeware,Surprise Gifts and Homeware,(blank),Woolworths Marketplace - 9-15 Jagora Dr,ALBANY CREEK,4035,(07) 3325 2286,No,Yes,No,Yes,No,Department and Variety Stores,10% off all full priced items. Excludes cards and wrap.,-27.359124,152.969526
Suspension Supplies Australia,Suspension Supplies & Service,www.ssa.com.au,219 Toombul Rd,NORTHGATE,4013,(07) 3370 3200,No,Yes,No,Yes,Yes,"Brakes, Exhausts, Steering and Suspension",20% off all Blue Max suspension parts.,-27.393682,153.072816
Suthers George,Suthers George,http://www.suthersgeorge.com/,128-130 Richmond St,MARYBOROUGH,4650,(07) 4121 3650,No,Yes,No,Yes,No,Legal Services,10% discount on Wills and Enduring Power Of Attorneys,-25.539425,152.703455
Suttons Skips,Suttons Skips,http://www.suttonsskips.com.au/,15 Ramly Dr,BURLEIGH HEADS,4220,0427 227 259,No,Yes,Yes,Yes,No,Rubbish Removal,$10 off skip bin hire for all senior cardholders.,-28.104184,153.433505
Price Attack Mackay,Suzanne's Hair Care,www.priceattack.com.au,Caneland Central Shp Cnt,MACKAY,4740,(07) 4951 4955,No,Yes,No,Yes,Yes,Hairdressers and Barbers,10% discount on services Monday to Saturday. 5% discount on retail products.,-21.138261,149.177997
SuziSport,SuziSport,www.suzisport.com,Shop 10  666 Gympie Rd,LAWNTON,4501,(07) 3205 1020,No,Yes,Yes,Yes,Yes,Repairs and Servicing,10% discount on retail parts and labour.  Parts for most makes and models available.  Agents for royal oil and lubricants.,-27.292393,152.984974
"Suzzanne Laidlaw, Business Coach","Suzzanne Laidlaw, Business Coach",https://www.suzzannelaidlaw.com.au/,(blank),(blank),(blank),(08) 9207 3069,Yes,Yes,No,Yes,No,Business Consultants,10% discount on professional services offered.,(blank),(blank)
SW Home Maintenance (QBCC Act Lic 1284005),SW Home Maintenance,(blank),13 Chardonnay Dr,CONDON,4815,(07) 4773 9704,No,Yes,No,Yes,Yes,Builders and Carpenters,20% discount for all general maintenance.,-19.334606,146.71064
Swains Canvas,Swains Canvas,www.swainscanvas.com.au,288 Bolsover St,ROCKHAMPTON,4700,(07) 4927 2600,No,Yes,No,Yes,No,Blinds and Awnings,10% discount on all services paid by cash or cheque.,-23.383516,150.515364
Swakar Enterprises Pty Ltd,Swakar Enterprises Pty Ltd,(blank),1 Greenview Ct,SPRINGFIELD,4300,(07) 3818 6249,No,Yes,No,Yes,No,Blinds and Awnings,10% discount for cardholders.,-27.640594,152.910558
Swakar Enterprises Pty Ltd,Swakar Enterprises Pty Ltd,(blank),1 Greenview Ct,SPRINGFIELD,4300,(07) 3818 6249,No,Yes,No,Yes,No,Doors and Windows,10% discount for cardholders.,-27.640594,152.910558
Swallow Fashion,Swallow Fashion,www.swallowfashion.com,Myer Centre,BRISBANE,4000,(07) 3221 5742,No,Yes,No,Yes,Yes,"Clothing - Alterations, Dressmaking and Fabrics",15% off dressmaking and clothing alterations.,-27.470677,153.024838
Swallow Fashion,Swallow Fashion,www.swallowfashion.com,Anzac Square Arc,BRISBANE,4000,(07) 3229 3601,No,Yes,No,Yes,Yes,"Clothing - Alterations, Dressmaking and Fabrics",15% off dressmaking and clothing alterations.,-27.467164,153.02619
Swallow Fashion,Swallow Fashion,www.swallowfashion.com,L 1  110 Mary St,BRISBANE CITY,4000,(07) 3012 8701,No,Yes,No,Yes,Yes,"Clothing - Alterations, Dressmaking and Fabrics",15% off dressmaking and clothing alterations.,-27.471302,153.02763
Swan Lighting,Swan Lighting,www.swanlighting.com.au,42 Lawrence Dr,NERANG,4211,(07) 5596 2833,No,Yes,No,Yes,Yes,Lighting,10% off all non-sale items.,-28.000774,153.345525
Swan Newsagency,Swan Newsagency,(blank),Shop 137  Sunshine Plaza Shp Cnt,MAROOCHYDORE,4558,(07) 5443 4230,No,No,No,Yes,No,Newsagents,10% discount on greeting cards and stationery.,-26.654727,153.088533
Swanborough Funerals,Swanborough Funerals,www.swanboroughfunerals.com.au,777-779 Wembley Rd - by appointment only.,BROWNS PLAINS,4118,(07) 3800 9655,No,Yes,No,Yes,Yes,Funeral Services,5% discount on service fees.,-27.65819,153.063005
Swanborough Funerals,Swanborough Funerals,www.swanboroughfunerals.com.au,17C Annie St,COOPERS PLAINS,4108,1800 100 411,No,Yes,No,Yes,Yes,Funeral Services,5% discount on service fees.,-27.563889,153.032669
Sweetie Pies ,Sweetie Pies ,(blank),Everton Park Shp Cnt,EVERTON PARK,4053,(07) 3355 9336,No,Yes,No,Yes,Yes,Bakeries,5% off purchases over $5.,-27.406425,152.992335
Swift Gutter Cleaning,Swift Gutter Cleaning,(blank),Mobile Business,KINGAROY,4610,0408 723 985,No,No,No,Yes,Yes,Handyman and Property Maintenance,10% discount for gutters and solar panels cleaning.,-26.530961,151.839972
Swim Fit Aquatic Centres,Swim Fit Aquatic Centres,www.swimfit.com.au,Main St,BUDERIM,4556,(07) 5445 6685,No,Yes,No,Yes,Yes,"Gyms, Health and Fitness",20% off all entry passes and casual entry rates.,-26.685051,153.052869
Swim Fit Aquatic Centres,Swim Fit Aquatic Centres,www.swimfit.com.au,Main St,BUDERIM,4556,(07) 5445 6685,No,Yes,No,Yes,Yes,Sports and Recreation,20% off all entry passes and casual entry rates.,-26.685051,153.052869
Swim Fit Aquatic Centres,Swim Fit Aquatic Centres,www.swimfit.com.au,David Low Way,COOLUM BEACH,4573,(07) 5473 9042,No,Yes,No,Yes,Yes,"Gyms, Health and Fitness",20% off all entry passes and casual entry rates.,-26.514509,153.08811
Swim Fit Aquatic Centres,Swim Fit Aquatic Centres,www.swimfit.com.au,David Low Way,COOLUM BEACH,4573,(07) 5473 9042,No,Yes,No,Yes,Yes,Sports and Recreation,20% off all entry passes and casual entry rates.,-26.514509,153.08811
Swim Fit Aquatic Centres,Swim Fit Aquatic Centres,www.swimfit.com.au,The Esplanade,COTTON TREE,4558,(07) 5443 5601,No,Yes,No,Yes,Yes,"Gyms, Health and Fitness",20% off all entry passes and casual entry rates.,-26.654028,153.092931
